Record Id,Account Segmentation Name,Account Segmentation Owner.id,Account Segmentation Owner,Created By.id,Created By,Modified By.id,Modified By,Created Time,Modified Time,Last Activity Time,Currency,Tag,Unsubscribed Mode,Unsubscribed Time,Is Uni?,Department (ภาควิชา),Faculty (คณะ),Products,Account Code,Original Account Record.id,Original Account Record,Note,Business Sector,Activities,Secondary Industry,Primary Industry,Locked,Website,Winspeed CUSTID,Connected To.module,Connected To.id
zcrm_4312195000052809177,บริษัท แพทย์รัตนิน จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-HP-JKS,zcrm_4312195000012389262,บริษัท แพทย์รัตนิน จำกัด,จักษุ,เอกชน,,,Hospital,false,,151652,,
zcrm_4312195000052809178,บริษัท สวิฟท์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Fruits,ZH-SWT,zcrm_4312195000012389261,บริษัท สวิฟท์ จำกัด,ผลิตผลไม้และส่งออก,เอกชน,Manufacturing,,Agricultural,false,,151651,,
zcrm_4312195000052809179,"Vtech Innovation Co., Ltd.",zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,"Chemical,Lab instrument",ZH-DL-VT001,zcrm_4312195000012389260,บริษัท วีเทค อินโนเวชั่น จำกัด,"เคมีภัณฑ์,เครื่องมือวิทยาศาสตร์",เอกชน,Distribution,,Scientific Distributor,false,https://www.vtech.co.th/,151650,,
zcrm_4312195000052809180,โรงพยาบาลสุไหงโก-ลก,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-HP-SNGKL,zcrm_4312195000012389259,โรงพยาบาลสุไหงโก-ลก,,ราชการ,,,Hospital,false,,151649,,
zcrm_4312195000052809181,มูลนิธิคลินิกการประกอบโรคศิลปะ สาขาการแพทย์แผนจีนหัวเฉียว,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-HCC,zcrm_4312195000012389258,มูลนิธิคลินิกการประกอบโรคศิลปะ สาขาการแพทย์แผนจีนหัวเฉียว,แพทย์แผนจีน,เอกชน,,Medical,Healthcare,false,,151648,,
zcrm_4312195000052809182,บริษัท ไพร์ม เฟอร์ทิลิตี้ เซ็นเตอร์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-PFT,zcrm_4312195000012389257,บริษัท ไพร์ม เฟอร์ทิลิตี้ เซ็นเตอร์ จำกัด,fertility,เอกชน,,,Healthcare,false,https://www.primefertilitycenter.com/%E0%B9%84%E0%B8%9E%E0%B8%A3%E0%B9%8C%E0%B8%A1-%E0%B9%80%E0%B8%9F%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%97%E0%B8%B4%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B8%B5%E0%B9%89-%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99/,151647,,
zcrm_4312195000052809183,มหาวิทยาลัยสงขลานครินทร์ คณะทันตแพทยศาสตร์,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:33:19,2023-03-16 14:33:19,THB,,,,true,,ทันตแพทยศาสตร์,Dentistry,ZH-PSU-DT,zcrm_4312195000012389256,คณะทันตแพทยศาสตร์ มหาวิทยาลัยสงขลานครินทร์,,ราชการ,,,University,false,,151646,,
zcrm_4312195000052809184,ห้างหุ้นส่วนจำกัด เค.เอส.ซัพพลาย เอ็นจิเนียริ่ง,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,"Chemical,Lab instrument",ZH-DL-KS003,zcrm_4312195000012389255,ห้างหุ้นส่วนจำกัด เค.เอส.ซัพพลาย เอ็นจิเนียริ่ง,"เคมีภัณฑ์,เครื่องมือวิทยาศาสตร์",เอกชน,Distribution,,Scientific Distributor,false,,151645,,
zcrm_4312195000052809185,มหาวิทยาลัยสงขลานครินทร์ คณะวิทยาศาสตร์ ภาควิชาฟิสิกส์,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:33:19,2023-03-16 14:33:19,THB,,,,true,ฟิสิกส์,วิทยาศาสตร์,Physics,ZH-PSU-PHY,zcrm_4312195000012389254,ภาควิชาฟิสิกส์ คณะวิทยาศาสตร์ มหาวิทยาลัยสงขลานครินทร์,,ราชการ,,,University,false,,151644,,
zcrm_4312195000052809186,บริษัท ไซเนอจี พลัส จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,"Chemical,Lab instrument",ZH-DL-SN003,zcrm_4312195000012389253,บริษัท ไซเนอจี พลัส จำกัด,"เคมีภัณฑ์,เครื่องมือวิทยาศาสตร์",เอกชน,Distribution,,Scientific Distributor,false,https://www.synergyplus.co.th/16846437/%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%95%E0%B9%88%E0%B8%AD%E0%B9%80%E0%B8%A3%E0%B8%B2,151643,,
zcrm_4312195000052809187,บริษัท ปานะโอสถ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-PANA,zcrm_4312195000012389252,บริษัท ปานะโอสถ จำกัด,รับผลิตและพัฒนาผลิตภัณฑ์สุขภาพ,เอกชน,,,Cosmetic,false,,151642,,
zcrm_4312195000052809188,บริษัท โกลบอล โฟรเซ่น ฟู้ด (ประเทศไทย) จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Frozen food,ZH-GBF,zcrm_4312195000012389251,บริษัท โกลบอล โฟรเซ่น ฟู้ด (ประเทศไทย) จำกัด,อาหารทะเลแช่แข็ง,เอกชน,Manufacturing,Frozen food,Food and Beverage,false,https://www.globalmarinefoods.com/,151641,,
zcrm_4312195000052809189,บริษัท เอ็น เอส ที ฟู้ด อินดัสทรี กรุ๊ป จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Additives,ZH-NST,zcrm_4312195000012389250,บริษัท เอ็น เอส ที ฟู้ด อินดัสทรี กรุ๊ป จำกัด,ผงแต่งกลิ่น,เอกชน,Manufacturing,Additives,Food and Beverage,false,,151640,,
zcrm_4312195000052809190,บริษัท ยูเนี่ยนเบ็ลท์อินดัสตรี้ส์ จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-UBI,zcrm_4312195000012389249,บริษัท ยูเนี่ยนเบ็ลท์อินดัสตรี้ส์ จำกัด,สายพานลำเลียงโรงหิน,เอกชน,,,Mining,false,http://www.unionbelt.com/,151639,,
zcrm_4312195000052809191,มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:33:19,2023-03-16 14:33:19,THB,,,,true,,,Mechanical,ZH-KMUTT-ENG,zcrm_4312195000012389248,มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี,,ราชการ,,,University,false,,151638,,
zcrm_4312195000052809192,มหาวิทยาลัยสงขลานครินทร์ คณะเภสัชศาสตร์,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:33:19,2023-03-16 14:33:19,THB,,,,true,,เภสัชศาสตร์,Pharmarcy,ZH-PSU-PH,zcrm_4312195000012389247,คณะเภสัชศาสตร์ มหาวิทยาลัยสงขลานครินทร์,,ราชการ,,,University,false,,151637,,
zcrm_4312195000052809193,"BJC HEALTHCARE CO., LTD.",zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-DL-BJH,zcrm_4312195000012389246,บริษัท บีเจซี เฮลท์แคร์ จำกัด,"distributor of medical equipment, area of expertise: Anesthetic, Cardiology, Radiology, OBGYN, Surgery, Orthopedic, Laboratory, Emergency & Trauma, Nuerology, Urology, Ophtalmology, ENT, Dental and Rehablilitation",เอกชน,,,Healthcare,false,https://www.bjc.co.th/business/category_detail/21,151636,,
zcrm_4312195000052809194,PPG Coatings,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Paint,ZH-PPG,zcrm_4312195000012389245,บริษัท พีพีจี โคทติ้งส์ (ประเทศไทย) จำกัด,"paints,coatins and specialty materials",เอกชน,Manufacturing,,Chemical manufacturer,false,https://corporate.ppg.com/Our-Company/Worldwide-Operations/Asia-Pacific/A-Bangsaothong,151635,,
zcrm_4312195000052809195,Hanwha Solutions Chemical Divisions,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-HHW,zcrm_4312195000012389244,บริษัท ฮันฮวา เคมิคัล (ไทยแลนด์) จำกัด,"chlorinated polyvinyl Chloride (CPVC), plasticizer, hydrogenrated resins (adhesive for sanitary products such as diapers)",เอกชน,Manufacturing,,Chemical manufacturer,false,https://hcc.hanwha.co.kr/en/,151634,,
zcrm_4312195000052809196,diachrome,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-DAK,zcrm_4312195000012389243,บริษัท ไดอะโฆรม เคมิเคิล จำกัด,chromium sulphate,เอกชน,Manufacturing,,Chemical manufacturer,false,http://www.diachrome.co.th/product.html,151633,,
zcrm_4312195000052809197,FLURIDA GROUP,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Electrical appliances,ZH-FRD,zcrm_4312195000012389242,บริษัท ฟลูริด้า กรุ๊ป (ประเทศไทย) จำกัด,home appliances,เอกชน,Manufacturing,,Consumer Goods,false,https://flurida.com/,151632,,
zcrm_4312195000052809198,siribuncha,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-DL-SR003,zcrm_4312195000012389241,บริษัท ศิริบัญชา จำกัด,"ขายสมุนไพร,แอลกอฮอล์",เอกชน,,,Pharmaceutical,false,https://www.siribuncha.com/,151631,,
zcrm_4312195000052809199,บริษัท เอส แอนด์ ที แล็บ ซัพพลาย จำกัด,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,"Chemical,Lab instrument",ZH-DL-ST006,zcrm_4312195000012389240,บริษัท เอส แอนด์ ที แล็บ ซัพพลาย จำกัด,"เคมีภัณฑ์,เครื่องมือวิทยาศาสตร์",เอกชน,Distribution,,Scientific Distributor,false,https://www.facebook.com/SandtLabSupply/,151630,,
zcrm_4312195000052809200,BKF Aerospace Company Limited,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,,ZH-DL-BK004,zcrm_4312195000012389239,บริษัท บีเคเอฟ แอโรสเปซ จำกัด,plastic injection molding,เอกชน,,,Plastic and Rubber,false,https://www.bkf.co.th/bkf/plastic_mold.html,151629,,
zcrm_4312195000052809201,มหาวิทยาลัยราชภัฏเชียงราย,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:33:19,2023-03-16 14:33:19,THB,,,,true,,,,ZH-RI-CR,zcrm_4312195000012389238,มหาวิทยาลัยราชภัฏเชียงราย,,ราชการ,,,University,false,,151628,,
zcrm_4312195000052809202,Thai Summit Marketing,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Frozen food,ZH-TSM,zcrm_4312195000012389237,บริษัท ไทยซัมมิท มาร์เก็ตติ้ง จำกัด,อาหารแช่แข็ง,เอกชน,Manufacturing,Frozen food,Food and Beverage,false,https://thaisummitmarketing.com/,151627,,
zcrm_4312195000052809203,https://www.vlktechno.com/,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,zcrm_4312195000000245013,Chemical Express SuperAdmin,2023-03-16 14:21:56,2023-03-16 14:21:56,,THB,,,,false,,,Electronics chemical,ZH-DL-VL001,zcrm_4312195000012389236,บริษัท วี.แอล.เค. เทคโน เทรด จำกัด,เคมีภัณฑ์ที่ใช้ในอุตสาหกรรมอิเล็คทรอนิกส์,เอกชน,Distribution,Electronics,Scientific Distributor,false,https://www.vlktechno.com/,151626,,
